gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2246868310	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287959	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57636	11.91381	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287959				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:56:34.638Z		
2246868301	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287689	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56681	11.92315	5.0						2018-09-06	6	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287689				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:09.615Z		
2246868284	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288021	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58342	11.93052	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288021				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:06.435Z		
2246868283	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288036	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58214	11.91718	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288036				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:03.212Z		
2246868275	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288067	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58532	11.92156	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288067				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:59:39.103Z		
2246868273	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287969	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57779	11.91414	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287969				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:56:06.181Z		
2246868272	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287397	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Brännö-Styrsö_Äng3_35, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.6263	11.78608	5.0						2018-09-05	5	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287397				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:44.744Z		
2246868271	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287730	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56895	11.92494	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287730				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:58:11.325Z		
2246868270	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288053	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58384	11.91398	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288053				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:58:47.093Z		
2246868267	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287719	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56825	11.92247	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287719				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:05:58.866Z		
2246868261	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287721	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56823	11.9237	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287721				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:07:34.387Z		
2246868240	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288007	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58158	11.92485	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288007				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:06:37.086Z		
2246868232	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287468	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Brännö-Styrsö_Äng1_39, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.64239	11.79174	5.0						2018-09-05	5	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287468				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:59:23.489Z		
2246868227	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287854	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57396	11.91616	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287854				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:10.856Z		
2246868214	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287423	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Brännö-Styrsö_Äng3_08, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62717	11.77332	5.0						2018-09-05	5	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287423				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:07:40.382Z		
2246868211	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287734	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56913	11.91997	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287734				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:56:54.246Z		
2246868183	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287432	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Brännö-Styrsö_Äng2_39, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.63245	11.79444	5.0						2018-09-05	5	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287432				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:25.699Z		
2246868174	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287739	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56933	11.91406	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287739				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:56:34.698Z		
2246868165	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287797	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57045	11.92092	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287797				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:02:01.821Z		
2246868152	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288128	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.586	11.90851	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288128				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:44.121Z		
2246868149	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287972	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57877	11.91388	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287972				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:00:57.911Z		
2246868145	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288141	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58648	11.90725	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288141				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:18.562Z		
2246868131	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287986	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58001	11.93099	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287986				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:09.618Z		
2246868124	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287901	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59162	11.90253	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287901				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:05:29.985Z		
2246868119	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287647	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56717	11.91517	5.0						2018-09-06	6	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287647				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:27.882Z		
2246868118	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287848	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57313	11.90959	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287848				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:56:52.533Z		
2246868109	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288126	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58507	11.90978	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288126				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:58:11.328Z		
2246868103	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288022	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58344	11.93121	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288022				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:03.948Z		
2246868099	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287947	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57916	11.92982	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287947				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:56:52.535Z		
2246868098	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288064	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58526	11.92492	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288064				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:59:06.863Z		
2246868097	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287909	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59605	11.90865	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287909				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:55:25.010Z		
2246868092	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288106	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58395	11.91063	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288106				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:06:37.087Z		
2246868090	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288062	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58442	11.92426	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288062				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:58:45.735Z		
2246868088	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288058	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58453	11.92005	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288058				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:59:10.516Z		
2246868082	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287821	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.5725	11.9243	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287821				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:06:58.257Z		
2246868081	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287868	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57497	11.926	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287868				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:58:59.392Z		
2246868076	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75288045	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.583	11.91967	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75288045				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:56:54.237Z		
2246868073	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287778	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56979	11.92247	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287778				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:00:33.754Z		
2246868066	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287437	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Brännö-Styrsö_Äng2_34, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62827	11.78783	5.0						2018-09-05	5	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287437				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:56:54.244Z		
2246868065	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287803	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57101	11.92528	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287803				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:06:06.218Z		
2246868055	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287924	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59556	11.9103	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287924				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:06:39.581Z		
2246868050	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287944	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57829	11.92888	5.0						2018-09-03	3	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287944				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:27.887Z		
2246868049	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287491	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Brännö-Styrsö_Äng1_10, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.63279	11.78692	5.0						2018-09-05	5	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287491				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T19:01:26.092Z		
2246868048	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287648	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56758	11.91116	5.0						2018-09-06	6	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287648				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:35.314Z		
2246868045	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:75287776	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Stora Amundö och Billdals skärgård, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.56982	11.91964	5.0						2018-09-04	4	9	2018	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	75287776				CC0_1_0	Göteborgs Stad	Johanna Bergkvist			2025-07-26T18:57:24.682Z		
